Longitude,Latitude,Depth
-66.21070293664587,18.484955715820266,-10.399985
-66.21060899094512,18.484955715820266,-10.45886
-66.21051504524436,18.484955715820266,-10.059699
-66.21042109954361,18.484955715820266,-10.419547
-66.21032715384285,18.484955715820266,-10.890583
-66.2102332081421,18.484955715820266,-11.187215
-66.21013926244136,18.484955715820266,-11.315518
-66.2100453167406,18.484955715820266,-11.513244
-66.20995137103985,18.484955715820266,-11.602263
-66.2098574253391,18.484955715820266,-11.752352
-66.20976347963834,18.484955715820266,-11.8527565
-66.20966953393759,18.484955715820266,-11.99847
-66.20957558823683,18.484955715820266,-12.14397
-66.20948164253609,18.484955715820266,-12.200754
-66.20938769683534,18.484955715820266,-12.5115595
-66.21107871944888,18.484861770119515,-10.655309
-66.21098477374812,18.484861770119515,-11.047373
-66.21089082804737,18.484861770119515,-10.848272
-66.21079688234663,18.484861770119515,-10.385703
-66.21070293664587,18.484861770119515,-10.19554
-66.21060899094512,18.484861770119515,-9.86342
-66.21051504524436,18.484861770119515,-8.685078
-66.21042109954361,18.484861770119515,-9.13499
-66.21032715384285,18.484861770119515,-9.88085
-66.2102332081421,18.484861770119515,-10.389948
-66.21013926244136,18.484861770119515,-10.697849
-66.2100453167406,18.484861770119515,-10.5274315
-66.20995137103985,18.484861770119515,-10.535374
-66.2098574253391,18.484861770119515,-11.117102
-66.20976347963834,18.484861770119515,-11.453934
-66.21107871944888,18.484767824418764,-9.874314
-66.21098477374812,18.484767824418764,-10.586515
-66.21089082804737,18.484767824418764,-10.765884
-66.21079688234663,18.484767824418764,-10.560815
-66.21070293664587,18.484767824418764,-10.511749
-66.21060899094512,18.484767824418764,-10.298645
-66.21051504524436,18.484767824418764,-8.725779
-66.21042109954361,18.484767824418764,-8.1698675
-66.21032715384285,18.484767824418764,-8.801151
-66.2102332081421,18.484767824418764,-9.40831
-66.21013926244136,18.484767824418764,-9.999532
-66.2100453167406,18.484767824418764,-9.999965
-66.20995137103985,18.484767824418764,-10.01685
-66.2098574253391,18.484767824418764,-10.68355
-66.20976347963834,18.484767824418764,-11.231544
-66.21107871944888,18.48467387871801,-9.245154
-66.21098477374812,18.48467387871801,-9.683879
-66.21089082804737,18.48467387871801,-10.093771
-66.21079688234663,18.48467387871801,-10.47582
-66.21070293664587,18.48467387871801,-10.596031
